00:00,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
28984.7,26378.6,24102.8,22154.0,20563.1,19299.6,18313.9,17553.7,16994.7,16581.4,16285.5,16053.7,15855.5,15711.8,15593.3,15565.6,15586.9,15697.9,15871.0,16097.9,16425.7,17063.9,18294.2,20378.0,23453.8,27175.5,31066.1,34663.2,37600.7,39950.4,41879.1,43584.4,45203.8,46710.0,48040.2,49128.4,49936.6,50515.5,50884.6,51134.6,51326.4,51496.2,51738.1,52125.5,52698.7,53487.2,54485.6,55716.8,57116.4,58399.7,59209.3,59237.0,58234.4,56471.0,54301.6,52116.1,50201.1,48589.6,47173.8,45900.5,44712.8,43643.6,42712.6,41972.3,41453.9,41278.3,41552.6,42411.1,43914.0,45956.2,48388.2,51051.7,53808.0,56540.9,59182.7,61632.3,63781.9,65420.6,66272.3,66081.2,64739.9,62586.6,60121.2,57804.0,56009.5,54618.8,53409.8,52140.7,50611.2,48768.9,46579.2,44028.2,41111.3,37954.4,34698.0,31484.7
